rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
7727,5618,1,00:14:57,26924,10,4,13,lob,0.0,0,1.0,9,-0.6841463414634146,-1.4839062499999998,,,1,254.3,580.82,8,219.5,347.09,0,0,5617,35
7728,5618,2,00:17:03,30711,10,10,28,smash,0.0,0,2.0,6,1.1682926829268294,-1.0969791666666666,,,8,205.3,732.95,8,165.4,239.58,0,0,5617,35
7729,5618,3,00:13:00,23423,4,3,13,short service,0.0,1,2.0,7,-0.2524390243902437,0.5271354166666669,,,8,180.6,326.07,8,135.5,657.21,0,0,5617,35
7730,5618,4,00:35:25,63761,2,2,28,defensive shot,0.0,1,2.0,7,0.4170731707317072,0.5958854166666665,,,8,216.2,263.83,8,214.8,725.33,0,0,5617,35
7731,5618,5,00:09:34,17237,0,1,13,smash,1.0,0,2.0,5,1.180487804878049,1.068020833333333,,,8,217.7,235.08,8,188.8,702.33,0,0,5617,35
7732,5618,6,01:22:17,148110,20,13,28,defensive shot,0.0,0,2.0,2,-1.1146341463414635,0.6221875000000002,,,8,240.5,257.37,5,259.0,744.12,0,0,5617,35
7733,5618,7,00:45:53,82618,14,3,13,drop,0.0,0,2.0,1,1.2841463414634149,0.6386979166666666,,,5,92.3,226.7,8,140.2,716.48,0,0,5617,35
7734,5618,8,01:20:04,144138,19,11,28,defensive shot,0.0,1,2.0,1,1.298780487804878,0.5492187500000002,,,8,151.3,290.75,8,154.4,721.46,0,0,5617,35
7735,5618,9,00:44:21,79832,14,7,13,net shot,0.0,0,2.0,1,-1.0365853658536586,-0.4057291666666665,,,8,164.4,640.22,8,142.1,306.43,0,0,5617,35
7736,5618,10,00:35:17,63539,2,2,28,defensive shot,0.0,1,2.0,1,1.2658536585365856,0.3617187500000002,,,8,224.6,269.19,8,249.5,732.6,0,0,5617,35
7737,5618,11,00:23:54,43033,17,11,13,lob,0.0,1,1.0,9,-0.8036585365853659,-1.3811458333333333,,,8,179.0,610.43,8,182.8,308.55,0,0,5617,35
7738,5618,12,00:28:49,51874,19,20,28,defensive shot,0.0,0,2.0,2,1.2195121951219512,-0.4187499999999999,,,8,170.8,621.78,8,147.9,234.27,0,0,5617,35
7739,5618,13,00:13:35,24469,4,4,13,smash,1.0,0,2.0,5,1.0500000000000005,1.047291666666667,,,8,203.3,222.08,8,196.6,690.66,0,0,5617,35
7740,5618,14,01:12:40,130806,12,7,28,drop,0.0,0,2.0,2,-1.181707317073171,0.5254687499999999,,,8,113.2,226.51,8,152.6,694.15,0,0,5617,35
7741,5618,15,00:40:44,73328,10,0,13,drop,0.0,0,2.0,1,1.2439024390243902,0.6010416666666666,,,8,125.9,209.89,8,210.1,697.0,0,0,5617,35
7742,5618,16,00:54:15,97675,18,15,28,push/rush,0.0,1,1.0,6,-1.0439024390243905,1.4119791666666668,,,8,152.9,357.02,8,189.1,652.75,0,0,5617,35
7743,5618,17,00:25:12,45366,18,13,13,short service,0.0,1,2.0,8,-0.2560975609756097,-0.5585416666666667,,,8,183.4,648.32,8,119.1,268.74,0,0,5617,35
7744,5618,18,00:47:24,85330,12,10,28,drop,0.0,0,2.0,1,1.2695121951219517,0.4316666666666666,,,8,221.9,260.82,5,255.1,690.74,0,0,5617,35
7745,5618,19,00:41:22,74484,10,1,13,clear,0.0,0,1.0,6,-1.1378048780487804,1.4290104166666666,,,5,92.5,218.55,8,150.3,678.42,0,0,5617,35
7746,5618,20,00:24:50,44723,16,18,28,clear,0.0,0,1.0,6,1.4390243902439024,-1.3646354166666663,,,8,195.5,712.19,8,194.4,313.29,0,0,5617,35
7747,5618,21,00:23:16,41904,17,11,13,net shot,0.0,1,2.0,7,0.8024390243902441,-0.3012499999999998,,,8,115.9,605.81,8,179.0,337.99,0,0,5617,35
7748,5618,22,00:51:01,91850,14,13,28,defensive shot,0.0,0,2.0,7,-0.8329268292682926,0.5802604166666665,,,8,223.4,280.32,3,262.3,765.27,0,0,5617,35
7749,5618,23,00:39:22,70883,10,4,13,smash,0.0,0,2.0,6,1.2390243902439029,-1.0756249999999998,,,3,252.7,782.72,8,158.6,259.67,0,0,5617,35
7750,5618,24,01:08:49,123898,8,5,28,short service,0.0,0,2.0,8,0.671951219512195,-0.6733854166666667,,,8,161.4,670.98,8,225.9,266.34,0,0,5617,35
7751,5618,25,00:45:47,82435,14,3,13,drop,1.0,0,2.0,2,-1.0597560975609757,0.5642708333333335,,,8,233.7,224.84,8,199.3,717.41,0,0,5617,35
7752,5618,26,00:11:43,21091,6,4,28,push/rush,0.0,1,1.0,3,-1.078048780487805,-1.4739583333333333,,,8,120.4,605.29,8,165.1,306.32,0,0,5617,35
7753,5618,27,00:22:26,40390,12,9,13,clear,0.0,1,1.0,8,-0.5536585365853659,1.3659375,,,8,181.6,250.58,8,197.8,682.19,0,0,5617,35
7754,5618,28,00:20:04,36135,12,12,28,defensive shot,0.0,0,2.0,1,-1.2292682926829268,-0.31046875,,,8,136.4,691.95,8,115.0,238.34,0,0,5617,35
7755,5618,29,00:07:18,13145,2,0,13,net shot,0.0,0,2.0,1,-0.8719512195121951,-0.1630729166666666,,,8,200.0,617.53,8,207.3,293.44,0,0,5617,35
7756,5618,30,00:20:49,37488,12,13,28,drop,0.0,0,2.0,5,-0.926829268292683,-0.5650520833333333,,,8,226.3,734.92,8,200.4,286.51,0,0,5617,35
7757,5618,31,00:45:37,82134,10,10,13,short service,0.0,1,2.0,7,-0.2585365853658535,-0.41078125,,,8,182.6,623.38,8,138.0,276.54,0,0,5617,35
7758,5618,32,00:15:44,28343,9,8,28,defensive shot,0.0,0,2.0,2,0.9426829268292684,-0.4156770833333333,,,8,113.4,667.76,5,80.1,245.37,0,0,5617,35
7759,5618,33,00:13:02,23476,4,3,13,clear,0.0,0,1.0,4,-1.1317073170731706,1.5466145833333336,,,5,97.0,227.89,8,167.8,649.74,0,0,5617,35
7760,5618,34,00:37:32,67562,5,4,28,push/rush,0.0,1,1.0,3,1.0390243902439025,1.5175,,,8,156.9,361.71,8,194.3,628.44,0,0,5617,35
7761,5618,35,00:38:16,68883,5,0,13,push/rush,0.0,1,2.0,4,-1.1756097560975611,1.6775520833333335,misjudged,13.0,8,208.9,342.43,8,185.9,673.16,0,0,5617,35
7762,5619,1,01:38:27,177230,20,18,30,lob,0.0,1,1.0,9,-0.0817073170731706,-1.4833333333333334,,,2,100.7,560.88,8,131.7,362.15,0,0,5618,9
7763,5619,2,00:23:49,42892,19,15,25,drop,0.0,0,2.0,7,0.8951219512195122,-0.5177604166666668,,,8,246.4,745.73,8,180.7,241.73,0,0,5618,9
7764,5619,3,00:20:36,37102,12,12,30,defensive shot,0.0,1,1.0,4,-0.8987804878048781,1.5811458333333337,,,8,180.3,318.98,7,183.3,578.24,0,0,5618,9
7765,5619,4,00:35:23,63697,8,7,25,net shot,0.0,0,2.0,1,1.1414634146341467,0.2713541666666668,,,7,144.0,379.74,8,193.0,624.0,0,0,5618,9
7766,5619,5,00:41:51,75332,6,4,30,clear,0.0,0,1.0,4,1.274390243902439,-1.5845833333333337,,,8,217.6,713.1,8,155.1,272.05,0,0,5618,9
7767,5619,6,00:36:58,66568,10,7,25,lob,0.0,1,1.0,8,-0.0463414634146342,1.21421875,,,8,229.9,321.81,8,199.0,716.62,0,0,5618,9
7768,5619,7,00:44:46,80594,8,6,30,drop,1.0,0,2.0,5,-0.9073170731707316,-0.7663020833333333,,,8,141.2,726.24,8,184.6,227.77,0,0,5618,9
7769,5619,8,00:25:05,45153,21,16,25,drive,0.0,1,1.0,8,-0.5829268292682926,-0.8860416666666667,,,8,197.4,622.58,8,197.9,316.78,0,0,5618,9
7770,5619,9,01:29:52,161764,15,14,30,smash,1.0,0,2.0,10,-1.7207317073170731,-1.134375,out,30.0,8,122.1,743.97,8,141.6,277.57,0,0,5618,9
7771,5620,1,00:40:02,72065,2,5,11,lob,0.0,1,2.0,1,-0.9658536585365854,0.0709375,not pass over the net,11.0,2,98.8,533.15,7,121.2,388.19,0,0,5619,1
7772,5621,1,00:26:50,48306,15,13,26,lob,0.0,1,1.0,3,1.1329268292682924,1.5712499999999998,,,2,252.6,401.22,8,219.1,684.67,0,0,5620,18
7773,5621,2,00:24:59,44997,14,16,1,net shot,0.0,1,2.0,7,-0.0878048780487803,-0.4848958333333334,,,8,122.6,613.08,8,111.0,223.79,0,0,5620,18
7774,5621,3,00:22:30,40524,12,12,26,defensive shot,0.0,0,2.0,7,0.602439024390244,0.5381770833333336,,,8,151.5,272.18,8,208.3,670.49,0,0,5620,18
7775,5621,4,00:25:33,45996,14,17,1,long service,0.0,1,1.0,5,-1.0048780487804878,-1.3348958333333334,,,8,185.3,647.91,8,134.4,280.0,0,0,5620,18
7776,5621,5,01:09:07,124412,18,17,26,clear,0.0,0,1.0,4,1.0012195121951222,-1.420625,,,8,162.6,700.56,8,197.4,244.88,0,0,5620,18
7777,5621,6,00:38:33,69409,7,3,1,net shot,0.0,0,2.0,1,1.2219512195121949,0.1662500000000001,,,8,151.2,353.75,8,170.6,633.81,0,0,5620,18
7778,5621,7,00:53:38,96542,11,4,26,defensive shot,0.0,1,2.0,1,-1.3195121951219513,-0.3229166666666667,,,8,159.7,670.65,9,245.7,197.21,0,0,5620,18
7779,5621,8,00:23:55,43050,13,15,1,drop,0.0,0,2.0,5,-1.1634146341463416,-0.6697916666666668,,,9,146.4,763.72,8,158.3,259.55,0,0,5620,18
7780,5621,9,00:24:48,44643,14,12,26,lob,0.0,0,1.0,9,0.8292682926829268,1.5463541666666665,,,8,161.2,353.81,8,168.5,643.38,0,0,5620,18
7781,5621,10,00:42:25,76352,11,6,1,short service,0.0,1,2.0,7,0.3146341463414635,0.484375,,,8,170.8,277.05,8,215.2,660.14,0,0,5620,18
7782,5621,11,00:58:03,104500,12,8,26,push/rush,0.0,1,1.0,6,1.451219512195122,-1.23328125,,,8,140.4,656.29,8,162.1,306.02,0,0,5620,18
7783,5621,12,00:40:06,72184,8,5,1,clear,1.0,0,1.0,3,1.0731707317073171,1.5715625,,,8,223.2,240.67,8,221.1,695.93,0,0,5620,18
7784,5621,13,00:16:45,30172,7,10,26,short service,0.0,1,2.0,7,0.8756097560975611,0.4433854166666666,,,8,169.8,333.87,8,216.1,679.37,0,0,5620,18
7785,5621,14,00:48:24,87138,16,11,1,defensive shot,0.0,0,2.0,7,-0.0914634146341463,0.4946354166666668,,,8,124.4,275.13,8,106.1,675.7,0,0,5620,18
7786,5621,15,01:05:45,118376,14,16,26,smash,0.0,0,2.0,8,-0.3536585365853658,-0.6922916666666667,,,8,151.6,659.88,1,100.1,392.95,0,0,5620,18
7787,5621,16,00:29:20,52805,19,17,1,lob,0.0,0,1.0,4,1.0841463414634145,-1.4611458333333331,,,1,270.7,580.44,8,223.4,336.79,0,0,5620,18
7788,5621,17,00:57:57,104330,12,8,26,drop,0.0,0,2.0,6,1.1914634146341463,-0.5688020833333333,,,8,110.9,747.88,8,150.4,287.98,0,0,5620,18
7789,5621,18,00:40:49,73471,9,5,1,drive,0.0,1,2.0,10,0.6524390243902439,1.8259375,out,26,8,132.3,299.72,8,115.3,666.64,0,0,5620,18
7790,5622,1,00:19:56,35880,17,15,3,short service,0.0,1,2.0,8,0.3256097560975608,-0.6980729166666665,,,8,168.6,650.08,8,233.4,295.12,0,0,5621,18
7791,5622,2,01:06:43,120094,2,0,31,net shot,0.0,0,2.0,7,0.902439024390244,-0.0287499999999999,,,8,197.9,634.75,8,192.8,336.65,0,0,5621,18
7792,5622,3,00:32:22,58261,2,1,3,drop,0.0,0,2.0,2,-0.946341463414634,0.3854687499999999,,,8,176.8,267.17,8,189.9,687.71,0,0,5621,18
7793,5622,4,01:35:06,171180,18,17,31,defensive shot,0.0,1,2.0,7,0.0926829268292682,0.2428125,,,8,145.5,354.62,8,183.1,689.52,0,0,5621,18
7794,5622,5,00:09:59,17985,1,0,3,clear,1.0,0,1.0,9,-0.578048780487805,-1.4121354166666666,,,8,186.7,725.54,8,156.9,266.85,0,0,5621,18
7795,5622,6,00:52:47,95025,21,8,31,defensive shot,0.0,1,1.0,8,0.1817073170731708,1.199947916666667,,,8,167.4,270.94,3,301.8,789.42,0,0,5621,18
7796,5622,7,00:27:37,49736,5,3,3,clear,1.0,0,1.0,3,1.048780487804878,1.5845312500000002,,,3,84.1,168.54,8,151.2,649.91,0,0,5621,18
7797,5622,8,00:28:41,51635,18,16,31,defensive shot,0.0,1,1.0,8,0.3317073170731706,-0.9351041666666668,,,8,187.7,677.46,8,113.1,299.04,0,0,5621,18
7798,5622,9,00:18:43,33691,16,14,3,defensive shot,0.0,0,2.0,5,-0.9646341463414634,-0.5595833333333333,,,8,147.0,660.51,8,118.0,244.07,0,0,5621,18
7799,5622,10,00:15:25,27775,7,4,31,drop,1.0,0,2.0,2,0.9987804878048778,-0.4993749999999999,,,8,138.2,691.77,8,148.9,292.5,0,0,5621,18
7800,5622,11,00:45:11,81339,16,10,3,push/rush,0.0,0,1.0,6,-0.8695121951219512,1.0396875,,,8,136.8,365.92,8,180.5,664.14,0,0,5621,18
7801,5622,12,00:32:48,59040,2,1,31,defensive shot,0.0,0,2.0,8,0.6207317073170733,0.6884895833333337,,,8,120.0,259.86,8,128.8,756.43,0,0,5621,18
7802,5622,13,00:41:42,75063,14,6,3,defensive shot,0.0,1,1.0,8,0.5463414634146343,1.1203125,,,8,182.3,277.23,6,101.6,609.06,0,0,5621,18
7803,5622,14,00:16:02,28886,7,5,31,smash,0.0,0,2.0,5,-1.424390243902439,-1.10796875,,,6,92.5,722.01,8,122.4,273.69,0,0,5621,18
7804,5622,15,00:36:25,65567,8,3,3,long service,0.0,1,1.0,8,0.545121951219512,1.2100520833333337,,,8,176.2,330.0,8,221.5,673.32,0,0,5621,18
7805,5622,16,01:03:17,113919,16,20,31,defensive shot,0.0,0,2.0,2,-0.973170731707317,0.2344791666666665,,,8,118.4,288.47,9,151.5,772.21,0,0,5621,18
7806,5622,17,00:25:07,45228,18,10,3,drive,0.0,0,1.0,8,0.6317073170731708,-1.1022395833333334,,,9,119.5,761.0,8,148.7,298.74,0,0,5621,18
7807,5622,18,00:08:36,15502,3,1,31,drop,1.0,0,2.0,6,1.0951219512195125,-0.6566666666666666,opponent's ball landed,3,8,114.2,740.77,8,140.6,282.91,0,0,5621,6
7808,5623,1,00:19:01,34232,12,19,6,smash,0.0,0,2.0,8,0.9097560975609756,-0.8324479166666666,,,4,76.7,760.53,8,146.4,291.46,0,0,5622,6
7809,5623,2,01:07:23,121295,12,5,34,net shot,0.0,1,2.0,8,0.7134146341463414,-0.5328645833333333,,,8,141.2,661.33,8,146.6,244.77,0,0,5622,6
7810,5623,3,00:30:08,54245,10,11,6,net shot,0.0,0,2.0,2,-1.1597560975609755,0.5033333333333333,,,8,123.6,360.67,8,190.1,690.16,0,0,5622,6
7811,5623,4,00:51:59,93579,17,18,34,clear,0.0,0,1.0,4,0.9621951219512196,-1.5173958333333335,,,8,167.4,671.8,8,174.2,299.72,0,0,5622,6
7812,5623,5,01:03:43,114697,17,16,6,defensive shot,0.0,1,2.0,7,0.6048780487804878,0.5426562500000003,no such data,34,8,161.1,278.78,3,292.4,784.34,0,0,5622,30
7813,5624,1,00:22:03,39698,12,10,4,clear,0.0,0,1.0,8,-0.7817073170731706,1.5059895833333332,,,3,98.3,199.51,8,172.6,681.97,0,0,5623,30
7814,5624,2,01:08:58,124140,14,5,34,smash,1.0,0,2.0,5,-0.8682926829268293,-1.0736979166666665,,,8,117.6,736.67,8,204.3,228.16,0,0,5623,30
7815,5624,3,00:35:52,64582,2,2,4,short service,0.0,1,2.0,1,-1.276829268292683,-0.4721875000000001,,,8,183.8,642.61,8,127.9,272.85,0,0,5623,30
7816,5624,4,01:07:47,122015,12,5,34,push/rush,0.0,1,2.0,4,1.1658536585365855,-1.4897395833333331,,,8,111.6,597.51,8,143.2,307.44,0,0,5623,30
7817,5624,5,00:23:04,41527,13,11,4,lob,0.0,0,1.0,5,1.0621951219512198,1.1991145833333334,,,8,106.6,312.28,8,220.0,740.0,0,0,5623,30
7818,5624,6,00:14:12,25569,8,7,34,drive,0.0,0,1.0,6,-1.1792682926829268,0.925625,,,8,131.6,218.67,8,153.5,634.73,0,0,5623,30
7819,5624,7,00:50:11,90354,15,18,4,net shot,0.0,0,1.0,7,0.6914634146341462,0.6220312499999997,,,8,158.2,282.71,6,80.8,751.7,0,0,5623,30
7820,5624,8,00:32:30,58519,2,2,34,clear,1.0,0,1.0,3,-1.028048780487805,-1.53234375,,,6,75.1,754.39,8,163.8,277.64,0,0,5623,30
7821,5624,9,00:52:21,94234,12,12,4,defensive shot,0.0,1,2.0,1,-0.9560975609756098,-0.5081770833333333,,,8,168.4,666.16,8,225.0,212.44,0,0,5623,30
7822,5624,10,00:54:16,97680,18,20,34,short service,0.0,1,2.0,8,-0.298780487804878,-0.5273958333333333,,,8,183.8,621.68,8,136.7,287.97,0,0,5623,30
7823,5624,11,00:42:43,76915,10,7,4,defensive shot,0.0,0,2.0,8,-0.852439024390244,-0.9703125,,,8,218.9,699.86,8,249.7,224.1,0,0,5623,30
7824,5624,12,00:55:58,100765,19,21,34,push/rush,0.0,1,1.0,3,-1.3097560975609757,-1.48671875,,,8,124.0,620.49,8,158.9,295.04,0,0,5623,30
7825,5624,13,00:47:45,85979,6,9,4,defensive shot,0.0,1,2.0,5,1.159756097560976,0.7113541666666668,,,8,194.9,290.43,8,169.4,658.48,0,0,5623,30
7826,5624,14,00:26:54,48449,18,14,34,drop,0.0,0,2.0,1,1.104878048780488,0.6471874999999999,,,8,132.2,215.99,8,137.0,707.21,0,0,5623,30
7827,5624,15,00:23:16,41905,2,2,4,defensive shot,0.0,0,1.0,6,1.114634146341463,-0.8342708333333334,,,8,206.7,670.71,8,221.9,228.56,0,0,5623,30
7828,5624,16,00:32:23,58292,2,2,34,defensive shot,0.0,0,2.0,6,1.2829268292682925,-0.7287500000000001,,,8,207.3,637.54,9,206.0,176.46,0,0,5623,30
7829,5624,17,00:43:04,77530,2,4,4,drop,1.0,0,2.0,6,-1.0695121951219513,0.7138020833333331,,,9,249.4,201.23,8,175.7,658.47,0,0,5623,30
7830,5624,18,01:05:05,117150,10,5,34,lob,0.0,1,1.0,4,-1.1134146341463411,1.638958333333333,,,8,247.3,359.97,8,200.8,616.67,0,0,5623,30
7831,5624,19,00:10:03,18091,7,3,4,short service,0.0,1,2.0,5,1.2780487804878051,0.7111979166666664,,,8,168.3,312.73,8,215.8,644.35,0,0,5623,30
7832,5624,20,01:07:19,121188,12,5,34,net shot,0.0,1,2.0,6,0.9878048780487804,-0.5461979166666667,,,8,125.7,673.56,8,141.5,239.64,0,0,5623,30
7833,5624,21,00:16:34,29824,10,5,4,drop,0.0,0,2.0,6,-1.123170731707317,0.7046354166666665,,,8,116.8,212.9,8,184.5,683.25,0,0,5623,30
7834,5624,22,01:04:57,116929,10,5,34,drop,0.0,0,2.0,5,0.9865853658536586,0.6913541666666667,,,8,162.9,210.12,8,147.4,653.6,0,0,5623,30
7835,5624,23,00:42:22,76288,1,3,4,clear,1.0,0,1.0,4,-1.25,1.526145833333333,,,8,223.8,231.18,8,181.1,652.25,0,0,5623,30
7836,5624,24,00:39:21,70854,6,8,34,defensive shot,0.0,0,2.0,2,1.4695121951219512,-0.2961458333333334,,,8,196.3,692.42,4,282.7,155.36,0,0,5623,30
7837,5624,25,00:48:58,88151,8,10,4,clear,1.0,0,1.0,3,1.3682926829268292,1.5490104166666665,,,4,253.1,190.16,8,179.2,647.56,0,0,5623,30
7838,5624,26,01:04:57,116929,10,5,34,drop,0.0,0,2.0,5,0.9865853658536586,0.6913541666666667,,,8,162.9,210.12,8,147.4,653.6,0,0,5623,30
7839,5624,27,00:32:55,59277,9,14,4,drop,0.0,0,2.0,8,-0.5292682926829269,-0.7020833333333334,,,8,227.0,719.14,8,234.9,206.89,0,0,5623,30
7840,5624,28,01:07:42,121871,12,5,34,net shot,0.0,1,2.0,1,-1.068292682926829,-0.1415625,,,8,136.5,600.66,8,176.8,272.43,0,0,5623,30
7841,5624,29,00:53:12,95770,19,14,4,defensive shot,0.0,1,1.0,1,-1.1134146341463411,-0.3728124999999999,no such data,34,8,172.7,688.47,5,83.6,205.29,0,0,5623,30
7842,5625,1,00:56:54,102423,12,9,6,clear,1.0,0,1.0,5,1.0182926829268293,1.3472916666666663,,,9,221.2,199.12,8,206.8,673.64,0,0,5624,9
7843,5625,2,00:36:54,66430,9,15,33,short service,0.0,1,2.0,7,-0.3573170731707318,-0.4037499999999999,,,8,186.8,633.82,8,136.6,291.15,0,0,5624,9
7844,5625,3,00:30:37,55135,10,11,6,drop,0.0,0,2.0,6,-1.3548780487804877,0.9039583333333332,,,8,110.8,206.37,8,152.8,646.26,0,0,5624,9
7845,5625,4,00:31:38,56950,5,10,33,smash,0.0,0,2.0,5,-1.126829268292683,-1.006614583333333,,,8,105.6,753.66,8,156.5,261.48,0,0,5624,9
7846,5625,5,00:57:54,104234,13,10,6,short service,0.0,1,2.0,7,0.3426829268292682,0.4608854166666667,,,8,165.6,310.76,8,220.1,679.58,0,0,5624,9
7847,5625,6,00:12:08,21845,9,4,33,defensive shot,0.0,1,2.0,1,0.9743902439024392,0.4171875000000001,,,8,181.6,304.47,8,151.9,744.8,0,0,5624,9
7848,5625,7,00:06:33,11805,2,3,6,defensive shot,0.0,1,2.0,2,1.125609756097561,-0.28640625,,,8,178.8,664.7,8,113.9,241.03,0,0,5624,9
7849,5625,8,00:36:54,66430,9,15,33,short service,0.0,1,2.0,7,-0.3573170731707318,-0.4037499999999999,,,8,186.8,633.82,8,136.6,291.15,0,0,5624,9
7850,5625,9,00:41:36,74907,20,18,6,drop,0.0,1,2.0,10,-1.8207317073170728,0.8888541666666665,out,33,8,222.4,226.13,8,179.3,670.79,0,0,5624,9
7851,5626,1,00:54:16,97683,16,17,22,drop,1.0,0,2.0,1,1.1231707317073174,0.4039062499999997,,,4,265.1,197.8,8,197.2,651.96,0,0,5625,35
7852,5626,2,00:44:12,79584,12,7,1,net shot,0.0,0,2.0,7,-0.1585365853658536,0.1608333333333333,,,8,131.4,285.0,8,189.8,669.37,0,0,5625,35
7853,5626,3,01:15:46,136389,11,9,22,drive,1.0,0,2.0,8,0.3219512195121952,0.8367708333333331,,,8,167.2,276.99,8,208.1,631.54,0,0,5625,35
7854,5626,4,00:38:31,69337,7,3,1,drive,0.0,1,1.0,5,1.1670731707317072,1.1303645833333331,,,8,226.3,263.76,8,232.4,725.76,0,0,5625,35
7855,5626,5,00:56:36,101898,18,19,22,defensive shot,0.0,1,2.0,7,0.778048780487805,0.4922395833333333,,,8,126.7,240.67,8,140.4,697.25,0,0,5625,35
7856,5626,6,00:24:59,44997,14,16,1,net shot,0.0,1,2.0,7,-0.0878048780487803,-0.4848958333333334,,,8,122.6,613.08,8,111.0,223.79,0,0,5625,35
7857,5626,7,00:43:24,78131,10,9,22,smash,1.0,0,2.0,6,-0.9890243902439024,1.1968749999999997,,,8,202.6,204.05,8,202.4,675.39,0,0,5625,35
7858,5626,8,00:11:04,19942,5,6,1,defensive shot,0.0,1,2.0,7,-0.0658536585365854,-0.1390624999999999,,,8,204.5,661.71,9,194.6,203.87,0,0,5625,35
7859,5626,9,00:54:12,97564,16,17,22,drop,0.0,0,2.0,7,0.8097560975609757,0.6013541666666669,,,9,124.9,185.46,8,190.6,638.91,0,0,5625,35
7860,5626,10,00:11:42,21078,5,7,1,smash,0.0,0,2.0,6,1.4280487804878053,-1.17,,,8,246.5,714.5,9,195.9,162.27,0,0,5625,35
7861,5626,11,00:59:22,106889,21,20,22,smash,0.0,0,2.0,8,0.4280487804878048,0.8372395833333334,,,9,193.6,193.4,8,210.1,646.56,0,0,5625,35
7862,5626,12,00:42:34,76626,11,6,1,defensive shot,0.0,1,2.0,7,0.8329268292682929,0.6094791666666666,,,8,168.9,294.39,8,120.7,746.53,0,0,5625,35
7863,5626,13,00:19:58,35951,11,14,22,short service,0.0,1,2.0,7,-0.7890243902439025,-0.2680208333333332,,,8,185.4,625.59,8,128.4,273.34,0,0,5625,35
7864,5626,14,00:25:06,45192,14,16,1,defensive shot,0.0,1,2.0,8,-0.4621951219512196,-0.5653125000000001,,,8,176.4,658.77,3,79.2,172.47,0,0,5625,35
7865,5626,15,00:40:36,73109,7,7,22,drop,0.0,0,2.0,1,0.9902439024390244,0.5371874999999999,,,3,90.6,188.6,8,185.0,613.97,0,0,5625,35
7866,5626,16,00:09:54,17849,3,6,1,lob,0.0,0,1.0,4,1.2439024390243902,-1.4048958333333337,,,8,238.8,602.57,8,199.7,248.75,0,0,5625,35
7867,5626,17,00:14:47,26622,8,9,22,defensive shot,0.0,0,2.0,2,1.080487804878049,-0.1910937499999999,,,8,210.0,685.94,9,131.0,192.64,0,0,5625,35
7868,5626,18,00:23:55,43050,13,15,1,drop,0.0,0,2.0,5,-1.1634146341463416,-0.6697916666666668,,,9,146.4,763.72,8,158.3,259.55,0,0,5625,35
7869,5626,19,01:17:19,139195,13,10,22,lob,0.0,0,1.0,8,0.876829268292683,1.482135416666667,,,8,182.6,361.5,8,201.4,602.3,0,0,5625,35
7870,5626,20,00:44:10,79518,12,7,1,lob,0.0,0,1.0,9,0.851219512195122,1.5986979166666668,,,8,108.7,354.21,7,129.0,591.45,0,0,5625,35
7871,5626,21,01:05:19,117589,3,1,22,lob,0.0,0,1.0,4,0.952439024390244,-1.3845312500000002,,,7,250.5,553.06,7,208.5,367.47,0,0,5625,35
7872,5626,22,00:29:25,52958,19,17,1,net shot,0.0,0,2.0,7,0.1914634146341462,-0.0551562499999998,,,7,193.9,533.14,8,211.4,313.27,0,0,5625,35
7873,5626,23,01:11:42,129088,10,6,22,push/rush,0.0,0,2.0,8,-0.2304878048780488,-0.9572916666666668,,,8,164.5,615.71,8,167.3,286.49,0,0,5625,35
7874,5626,24,00:48:35,87470,16,11,1,push/rush,0.0,1,1.0,8,0.6975609756097559,1.2670833333333331,,,8,146.2,330.64,8,153.0,648.05,0,0,5625,35
7875,5626,25,01:20:55,145652,15,13,22,defensive shot,0.0,1,2.0,7,0.1524390243902439,0.3189062500000001,,,8,159.4,251.0,9,236.9,782.86,0,0,5625,35
7876,5626,26,00:39:57,71916,8,5,1,drop,1.0,0,2.0,1,1.1378048780487806,0.4079687500000002,,,9,210.0,178.92,8,195.0,647.86,0,0,5625,35
7877,5626,27,00:47:37,85713,11,12,22,drop,0.0,0,2.0,1,1.1097560975609757,0.5595312499999997,,,8,196.0,207.46,8,200.2,640.88,0,0,5625,35
7878,5626,28,00:24:59,44997,14,16,1,net shot,0.0,1,2.0,7,-0.0878048780487803,-0.4848958333333334,,,8,122.6,613.08,8,111.0,223.79,0,0,5625,35
7879,5626,29,01:22:01,147640,16,14,22,net shot,0.0,0,1.0,7,0.6573170731707317,0.2385937499999997,,,8,155.6,295.73,8,189.8,623.71,0,0,5625,35
7880,5626,30,00:48:23,87105,16,11,1,push/rush,0.0,0,1.0,6,-0.9170731707317074,1.35671875,,,8,123.3,326.19,8,161.7,703.35,0,0,5625,35
7881,5626,31,00:39:59,71994,6,7,22,push/rush,0.0,0,1.0,8,-0.7585365853658537,0.9589583333333334,,,8,223.7,350.49,8,216.9,670.22,0,0,5625,35
7882,5626,32,00:27:03,48699,16,17,1,net shot,0.0,0,2.0,7,-0.4439024390243903,-0.16984375,,,8,149.4,596.38,8,138.4,297.21,0,0,5625,35
